Date,Tweets
2022-10-21 15:14:14+00:00,"mau resesi hbs ini ritel gaada duitnya, yg masih kuat cuma korporat."
2022-10-21 15:13:29+00:00,@RamliRizal gembar gembor soal resesi global tapi IKN jalan terus....ahhh pa rt pedulinya palsu
2022-10-21 15:12:55+00:00,"Bukannya riskan ya invest buka usaha ketika resesi? nanti belum balik modal mau minjem duit kemana? Mau ke bank bunga nya tinggi.
Kalo konsumtif ke pelaku umkm tu bener."
2022-10-21 15:12:47+00:00,@detikcom Biar resesi 2023 terlaksana🤫
2022-10-21 15:10:26+00:00,"Turn Back Hoax: [SALAH] Video “Ini situasi terkini di AS negara super power yang menderita, akibat adanya resesi yang melanda dunia.” https://t.co/3Gtx47D27y"
2022-10-21 15:10:23+00:00,"Turn Back Hoax: [SALAH] Video “Ini situasi terkini di AS negara super power yang menderita, akibat adanya resesi yang melanda dunia.” https://t.co/okTQDUXu6N"
2022-10-21 15:09:30+00:00,"@LowSide_12 dilema sih kalo w sih berharap liga bisa jalan lagi sambil  proses hukum tetap berjalan ...
sepak bola kita baru aja jalan sehabis pandemi dimana perputaran uang atau ekonominya sangat terasa dri atas hingga kebawah apalgi ditengah resesi ekonomi dpn mata ..."
2022-10-21 15:07:52+00:00,"Tahun #2023 #Resesi atau pun tidak, tetap saja kamu beban keluarga."
2022-10-21 15:03:25+00:00,Begini rasanya idup diambang resesi yak? :'
2022-10-21 15:02:44+00:00,@jogjamnfs Bahas resesi apa kenaikan gaji nder?
2022-10-21 15:00:10+00:00,"Padahal mah, babak belur sama isu resesi sama ditanya kapan resepsi 😂"
2022-10-21 14:58:08+00:00,"Bukan kita berputus asa,  tapi resesi di 2023 adalah nyata,  hanya ada satu solusi,  ganti segera kebijakan nasional atau ganti kepemimpinan nasional...  Pilih mana. ???"
2022-10-21 14:56:08+00:00,Dan skrg OT karena konten resesi.. cuk
2022-10-21 14:53:07+00:00,"[HOAX] Video “Ini situasi terkini di AS negara super power yang menderita, akibat adanya resesi yang melanda dunia.” https://t.co/gAEdFlgLXe"
2022-10-21 14:52:22+00:00,@favhottiee Apalagi baru pertama ketemu udah cerita resesi &amp; zodiak
2022-10-21 14:49:06+00:00,"Tau dah ah, mau mantengin tips mengatasi resesi 2023 aja"
2022-10-21 14:49:03+00:00,"@Mangujang_fc Twit mang ujang diseriusin pake emosi ,mending cari peluang usaha tahun depan mau resesi 🙃"
2022-10-21 14:47:38+00:00,@zeqiyasin SG resesi dulu gaes
2022-10-21 14:47:03+00:00,"Sri Mulyani Prediksi 4 Negara Masih Kebal Resesi di 2023, Termasuk RI https://t.co/V1SqUcOM71"
2022-10-21 14:46:12+00:00,"@Misbahu09550680 @kr1t1kp3d45_pro Banyak pakar2 ekonomom bilang, utk menahan diri dulu selama 2023 soal Resesi, semua hutang harus di lunasi minimal dibayarkan 50%-75%, sisanya modal unliquid dipindahkan ke liquiditas. Ini mau jor2an Ingpestasi IKN yang gak tau selesai atau bakal mangkrak."
2022-10-21 14:44:58+00:00,@yudsus Jadi resesi teh a?
2022-10-21 14:44:51+00:00,Tahun depan resesi
2022-10-21 14:43:29+00:00,@JACKSONWANGtify bahas resesi tahun 2023 gak?
2022-10-21 14:43:19+00:00,BI Sebut Indonesia Harus Waspada Hadapi Resesi Ekonomi Global https://t.co/slE4pvfP8X
2022-10-21 14:42:30+00:00,"keren sih konten” peternak,  beliau buat konten “ngingetin” ttg resesi. Otomatis bener coy prediksi dia. “ngingetin”&gt;masyarakat panic selling, konsumtif👇👇👇, dll&gt;ekonomi lesu&gt;resesi.😆😆
The power of influencer💪💪💪"
2022-10-21 14:41:10+00:00,"@kr1t1kp3d45_pro Nyari Dana Ingpestasi yah Pak? Menjelang Akhir Periode dan Tahun Depan ada Issue Resesi, Pak Presiden di Push utk cari Ingpestor2 buat persiapan Resesi gak rugi2 bgt. Udah ketebak langkah anda Pak. Semoga dpt Banyak ingpengstornya pak."
2022-10-21 14:40:43+00:00,"Katanya 2023 bakal resesi ya?
Serius deh gua jadi agak nyesel foya foya merch
Tapi mau nntn TDS juga🥲"
2022-10-21 14:39:45+00:00,@asumsico Bodo apa gimana ya? Orang2 luar mulai siap2 ngadepin resesi. Ini masih kopatkopit aja
2022-10-21 14:39:18+00:00,"@dodo_diego Tweet ini isinya cuma trik marketing dol, kita belum tau resesi jadi apa nggak, soalnya pakar ekonom aja masih pada debat."
2022-10-21 14:37:27+00:00,"@Didileephenk @sukisno_anton @korantempo Ahhhh...itu cuma pikiran elo aja yg cetek kalee...

Liat tuh eropah aja banyak yg resesi....eh Indonesia malah nyantai...!!!

Kenyataan devisa Indonesia cukup kok buat bayarin elo sekaligus bini elo.....apalagi cuma utang....

Bahagia dikit drun...!!!"
2022-10-21 14:35:37+00:00,@BigAlphaID Otw resesi terima kasih pak @jokowi @PDI_Perjuangan
2022-10-21 14:33:38+00:00,"2023 isunya banyak banget yaa, dari resesi sampe ini🥺"
2022-10-21 14:30:05+00:00,"Gandeng Erick demi 'Percantik' Monas di Tengah Ancaman Resesi, Heru Budi Kena Semprot: Malah Sibuk Proyek Pencitraan https://t.co/nu2K2LgWij"
2022-10-21 14:29:02+00:00,"Resesi Ekonomi Global di Depan Mata, BI: Kami Waspada! https://t.co/B0i2Y1vpvW"
2022-10-21 14:28:31+00:00,Tanda2 resesi datang?
2022-10-21 14:28:26+00:00,"Indonesia patut bersyukur karena di tengah krisis dan resesi yang melanda dunia saat ini, perekonomian Indonesia di kuartal II 2022 masih bisa tumbuh dengan baik dan tertinggi di antara negara-negara G20.

#PDIPerjuangan
#bangunlahjiwadanbadannya
#SolidBergerak https://t.co/GJA5RSS289"
2022-10-21 14:28:01+00:00,"dpet insight baru, alasan kenapa pemerintah kemarin kemarin naikin pajak ini itu, naikin harga ini itu

katany biar APBN ttep stabil bahkan surplus dan bisa ttep bertahan di 2023 ditengah-tengah negara lain mengalami resesi Indonesia bisa ttep bertahan dan ngasih subsidi.
katanya"
2022-10-21 14:27:53+00:00,"@tanyakanrl Analisis Aspek Pemasaran UMKM di Masa Resesi Global Dampak dari
Pandemi Covid-19

Wkwk judul jurnal"
2022-10-21 14:27:33+00:00,@alvinxki Wah makelar resesi sekarang rupanya. Makasih sudah mengingatkan!
2022-10-21 14:25:21+00:00,"Sebagai org yg parnoan, w akui rumor tentang resesi yang akhir2 ini rame bikin w jadi overthinking paraaah. Tp stelah w cari tau, ternyata ga senyeremin yg w kira.

Mmm tetep ovt sih, tapi jadi segini 🤌
Habis nonton kuliah singkatnya Prof. Rhenald hehe
https://t.co/xFqvKFW45f"
2022-10-21 14:24:45+00:00,Dampak Resesi dan Cara Menghadapinya https://t.co/ahDWrMfE8E
2022-10-21 14:24:24+00:00,@registaco Mau resesi bukannya buka usaha itu malah usaha yg ini
2022-10-21 14:24:13+00:00,"@yasadhitya Gw coba kasih contoh ini. Ini sendernya bahkan udah panik duluan. Gw yakin sender belum tentu jadi ngerti tentang resesi, tapi rasa takutnya udah nyata.

Ini posisi yang sangat vulnerable bagi mereka buat dimanfaatkan bad actor yang mau nyari keuntungan. https://t.co/q1Qum2EYmp"
2022-10-21 14:22:42+00:00,Elon musk bilang resesi global sampai 2024 https://t.co/kiUp9pw2jT https://t.co/rrdlTETsrm
2022-10-21 14:22:37+00:00,"@PartaiSocmed Awas tum, nanti anda dituduh oleh buzzer2 pemerintah menebar ketakutan resesi.."
2022-10-21 14:21:27+00:00,"@JS_Khairen 🤭Yg bisa baca mah, ga gampang percaya.
-
Waspada dan siap'in dana darurat mah emang udh jadi budaya yg (harusnya disiapkan) baik dengan &amp; atau tanpa ada peristiwa resesi."
2022-10-21 14:20:23+00:00,Tolol memang wkwkw dampak resesi my ass 🤣
2022-10-21 14:20:06+00:00,"@Stanley_wung @FlareUp_9 @tigorsiagian waspada itu bentuk antisipasi berbasiskan metodologi yg saintifik, ketakutan itu berdasarkan perasaan, contoh indonesia akan resesi, pdhal resesi/depresi besar di indonesia hanya terjadi krn 1.politik di indonesia kacau balau 2. pandemi global,walau postur ekonomi ind ditopang ek"
2022-10-21 14:20:00+00:00,"Direktur sebuah perusahaan sekuritas terbesar, Vincent Wijaya justru harus merugi dan mengalami hutang hingga milyaran rupiah akibat krisis ekonomi 98. Simak kiatnya untuk menuntaskan hutang.
https://t.co/8m56XWBy6k

#jawabancom #vincent #krisis #resesi #hutang"
2022-10-21 14:18:05+00:00,@siiilviiiiiiia Resesi mbak silvi
2022-10-21 14:18:04+00:00,2023 resesi panik ga perlu sebat nomer satu https://t.co/PUPCzTaAiw
2022-10-21 14:17:48+00:00,"Akibat resesi, ada penyesuaian harga sikit ya:
- Nameset poly 1 warna: 65rb
- Nameset DTF: 80rb
- Nameset Sublock: 120rb
- Nameset Flock 1 warna: 95rb
- Nameset Flock 2 warna: 120rb

Sponsor DTF starts from 25rb. Detail silakan whatsapp ke nomor yang di bio ya 😘"
2022-10-21 14:17:06+00:00,"Resesi this, resesi that. Don’t follow the crowd bro. Cermat2lah sama ucapan para influencers keuangan.

Ingat bgt pas dulu rame2 suruh invest ina ini ini, dan boom, dia cuan elu boncos."
2022-10-21 14:16:08+00:00,"Sudah mulai panas... 😬
Wes resesi wes gak digagas"
2022-10-21 14:15:53+00:00,"@MiniGoldID MiniGold salah satu investasi yang pasti,,untuk menghadapi resesi dengan hati berseri-seri..🔥🔥"
2022-10-21 14:14:57+00:00,"Akhirnya viral juga ni org, tp dengan alasan yg beda, agak gmn sih pass dia bahas resesi kmrn🛌"
2022-10-21 14:12:37+00:00,@BlueJeans_Hitam Gaji gak cukup madam. Mana mau resesi lg katanya. Kan lumayan komisi broker. 🤭
2022-10-21 14:10:20+00:00,"Di masa gembar gembor resesi kayak gini, cuan bungkus ajalah"
2022-10-21 14:10:14+00:00,@dprhiburanmalam Tarian penangkal resesi
2022-10-21 14:09:50+00:00,"@kohen22 @RaniKancana__ Resesi udah didepan mata...
Udah banyak perusahaan yg PHK karyawannya..."
2022-10-21 14:03:37+00:00,"Tiap beberapa tahun sekali juga resesi kenapa ini seru banget. 
Mang dari kmrn ga nabung? 
(Nga)"
2022-10-21 14:03:26+00:00,"@3v1anafs @asumsico lah emang bukan influencer, tapi buktinya gw bisa baca tweet lu dengan nemu di base ini, jadi berapa orang yg bisa baca tentang resesi atas tweet lu? sama aja"
2022-10-21 14:01:50+00:00,@panggilphiaja Resesi mulai terasa
2022-10-21 14:01:37+00:00,"Aku menyebutnya murah meriah, anti resesi dan inflasi. Moga ibu permai ini masuk surgo karno jualan ini https://t.co/BN91Pm1RD2"
2022-10-21 14:01:22+00:00,"Resesi atau tidak, sangat penting buat belajar mengelola keuangan, jangan pernah ditunda"
2022-10-21 14:01:05+00:00,@aliservistv @setiant_D @PDemokrat pernah baca pertumbuhan ekonomi negara-negara saat pandemi? ngerti yg namanya resesi?
2022-10-21 14:00:42+00:00,"@Stevaniehuangg Loh ktnya thn2 resesi... kok radikal, yg ada kriminalitas kali pak, kan org nekat krn lapar."
2022-10-21 14:00:36+00:00,"YEN LAGI MURAHHHHH

yes yen murah karena resesi mereka paling ngena"
2022-10-21 14:00:32+00:00,"@worksfess Untuk gaji sekecil ini harus hati2 dalam mengelola, sebisa mungkin liburan plus nongki dihilangkan kalo bisa atau dibuat 3% dari gaji... jaga2 tahun 2023 resesi tambah parah dan kena pengurangan pegawai"
2022-10-21 14:00:26+00:00,@roaringstars Jualan konten resesi 🤭
2022-10-21 13:59:51+00:00,"Jurang Resesi semakin menganga.!
Akankah kejadian lagi.???"
2022-10-21 13:58:28+00:00,"@yasadhitya Resesi itu kan levelnya makro ya, yang paling berdampak itu ya kebijakan institusi-institusi gede dan pemerintah. Kalo level personal sebenarnya terbatas kapasitas kita, karena duit warga ngga banyak-banyak.

Sebanyak-banyaknya nyimpen cash, kalo kebijakan jelek bakal ambyar juga"
2022-10-21 13:57:54+00:00,@Ahaymeng @asumsico Lah gw bukan influencer. Jd mau gw beribu kali bilang resesi jg ga ngaruh ke org2 😂
2022-10-21 13:56:52+00:00,"others : 2023 resesi blabla
aku : 2023 mau ketemu @GoldenChild 

aamiin https://t.co/q6WjaWQ1LI"
2022-10-21 13:55:24+00:00,"@3v1anafs @asumsico gausah gembar gembor resesi kek influencer deh, kemaren udah ada yg bahas resesi ga separah itu malah klo terlalu di gembor orang orang makin panik"
2022-10-21 13:53:34+00:00,"Resesi, covid XBB, gagal ginjal akut..... https://t.co/yQGMMF1oGk"
2022-10-21 13:52:56+00:00,"Lihat fenomena pandemi, kasus gagal ginjal , resesi ekonomi..

Ajur wae kalo kementrian kementrian itu dipimpin orang orang yang sakpenake wudele dewe . They should be a leader in the war.."
2022-10-21 13:52:29+00:00,"Indonesia emg sering kali selamat ketika menghadapi resesi global 
Karna diuntungkan dengan perdagangan domestik yg gede polll

Jadi, cintailah produk dalam negri 🫶🏻🇮🇩"
2022-10-21 13:51:43+00:00,Ancaman resesi global diharapkan membuat investor lebih memahami risiko sebelum berinvestasi. https://t.co/jDvwl0G4WF
2022-10-21 13:50:12+00:00,@Pemulung_dropID @CoinExIndonesia di tahun 2023 banyak pengamat ekonomi yang menyebutkan bahwa akan terjadi resesi global yg begitu berat.saya mau bertanya apakah coinex sudah menyiapkan kemungkinan terburuk yg akan terjadi jika resesi yg di prediksi terjadi dan berpengaruh ke dunia crypto?
2022-10-21 13:47:33+00:00,"Potensi Resesi, Investor Ritel Perlu Balik ke Strategi Konvensional? https://t.co/LLaTjZPNgq"
2022-10-21 13:47:15+00:00,"Ekonomi Suram di 2023? Chatib Basri: Bisa Melambat, tapi Tidak Resesi  |... https://t.co/QRunkyD1kB via @YouTube"
2022-10-21 13:46:21+00:00,@ncitybase_ keknya sm tau taun depan resesi makanya segala di duitin😭🙏
2022-10-21 13:46:08+00:00,"Reposted from @kementerian.atrbpn

Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan perang 
Selengkapnya baca di
https://t.co/tGT1cjx2u5 https://t.co/rsDWgF3ueZ"
2022-10-21 13:43:46+00:00,"@cnbcindonesia Jadi resesi global, sebelum akhirnya tahun kynya"
2022-10-21 13:42:22+00:00,"Kok udh muncul suara petasan siii, gasabar new year, seketika lupa resesi 😐"
2022-10-21 13:41:18+00:00,"Indonesia patut bersyukur karena di tengah krisis dan resesi yang melanda dunia saat ini, perekonomian Indonesia di kuartal II 2022 masih bisa tumbuh dengan baik dan tertinggi di antara negara-negara G20.
https://t.co/58ne9VxdZH https://t.co/oGrnvlVMhw"
2022-10-21 13:37:35+00:00,Selamat datang resesi...
2022-10-21 13:37:21+00:00,Market turun saatnya beli perusahaan saldo pegangan abis. Wkakakak masuk ke rdn all in. Kapan lagi bisa beli perusahaaan murah. Terima kasih penebar fear resesi resesi @ternakuang_id 🤣😂 https://t.co/sUmgYGXDMo
2022-10-21 13:36:06+00:00,"Dampak dari resesi salah satunya muncul banyak pengangguran, dan tutupnya bidang usaha tertentu. Apakah terjadi lagi tragedi 98 akibat krisis ekonomi? 
#JustMyOpini"
2022-10-21 13:36:04+00:00,"Pdhl harga brg, pajak dll dah dinaikin biar byk org yg kepepet trus ambil kredit biar pertumbuhan ekonomi ga slowdown alias resesi. Tp kl yg terjadi sebaliknya ya ruwet. Ah resepnya ga manjur nih😀 https://t.co/2UWZDGDnlV"
2022-10-21 13:35:26+00:00,"terbukti dari hal kemarin kenaikan harga BBM. Jadi ada beberapa cara untuk menghadapi issue resesi tahun 2023 dengan cara, persiapkan dana darurat, melakukan investasi, dan belanja sesuai kebutuhan bukan keinginan."
2022-10-21 13:34:49+00:00,"Ngomongin soal resesi ? Sebelumnya harus tau dulu definisi nya ya, resesi menurut saya yaitu suatu penurunan aktivitas ekonomi dan industri yang terjadi dalam jangka waktu dua kuartal, dan salah satu penyebab nya guncangan ekonomi sehingga terjadi inflasi."
2022-10-21 13:32:00+00:00,Aman dr resesi
2022-10-21 13:31:44+00:00,"Resesi 2023 ✖️
Resepsi kale ah"
2022-10-21 13:28:03+00:00,"@doremiFia Ateez ""apa itu resesi?""😭😭😭"
2022-10-21 13:25:56+00:00,"@dsc_timmy @SMTOWNGLOBAL resesi make depresi. gmn klo w resepsi aja sm renjun hmmmmm... itu lebih indah, aku siap menghadapinya ✊"
2022-10-21 13:24:23+00:00,"@fl0werbe4n_ Katanya diambang resesi....
Gimana sih kok malah mau bangun tempat kumpul2 baru"
2022-10-21 13:24:06+00:00,"Bisa jadi taun depan, kisi2 ujian kehidupan yg harus dilalui adalah Omicron XBB dan resesi

Tapi semoga tidak 😭"
2022-10-21 13:22:19+00:00,"@taeminxah takut, karena resesi berpengaruh besar untuk Indonesia yang dimana jika resesi semakin tinggi harga jual akan semakin menurun"
2022-10-21 13:21:04+00:00,Wamendag Pastikan Ekonomi RI Tumbuh di Tengah Ancaman Resesi https://t.co/Obkjz3lGi9
2022-10-21 13:20:27+00:00,"@detikcom Woooi....negara lain lahi sibuk gimnaa keluar dari resesi, ini masih urusin Covid...."
2022-10-21 13:20:11+00:00,"3 Tahun Kepemimpinan Jokowi, Ekonomi RI Tetap Tangguh di Tengah Ancaman Resesi Dunia https://t.co/IiCQuh9I80"
2022-10-21 13:19:16+00:00,Tahun depan Indonesia bisa survive nggak ya? Banyak banget narasi-narasi soal resesi. Ditambah kepercayaan soal pemimpin negara dan aparat pemerintah aja semakin turun tajam. Title Negara hukum sekarang cuma embel-embel doang. Bisa-bisa tahun depan bakal jadi demo besar besaran.
2022-10-21 13:17:03+00:00,5 Tips Jitu Menghadapi Resesi Ekonomi yang Bisa Anda Mulai dari Sekarang https://t.co/xguqO9IOFF
2022-10-21 13:15:51+00:00,@east_joseph_ Permen anti resesi
2022-10-21 13:15:00+00:00,Presiden Joko Widodo mengajak seluruh pihak untuk optimis performa ekonomi nasional tetap cemerlang di tengah ancaman resesi global. https://t.co/ns6OyEyJew https://t.co/Fqt7KeCVI3
2022-10-21 13:13:43+00:00,@nanovond udah susah sebelum resesi jadi ga takut
2022-10-21 13:12:34+00:00,"Tips Hadapi Badai Tsunami Resesi 2023, Milenial Wajib Lakukan 9 Langkah Ini https://t.co/ELXZ0VHzwA"
2022-10-21 13:12:29+00:00,@pejabrut Indo gakan ngefek resesi uwang kita bnyk muter di lapak2 pasar tradisional . Selama pasar msh rame masih becek.  Tenang aja biasanya pd buru inves emas inves a b c hehehe jan gampang goyah 🙏🏽 yg ada bs boncos
2022-10-21 13:11:29+00:00,@MprAldo 2021 + 2 = 2023. Dan tahun 2023 diramalkan resesi dunia. Nah lho
2022-10-21 13:10:42+00:00,"2023 sudah di depan mata..
Dari informasi dan berita yang ada, resesi akan melanda. 🧐

Apa saja yang sudah Golders siapkan untuk menghadapi resesi nanti? simak video ini agar Golders dapat kisi-kisi untuk menghadapi resesi. ☺️ https://t.co/QxVVSSyFhL"
2022-10-21 13:10:14+00:00,Ngeri!! sekarang aja hidup gw udah resesi parah apalagi tahun depan
2022-10-21 13:04:41+00:00,"@mardigu024 Resesi Global 2023 :
1. Stop Hutang Konsumtif
2. Lunasi Hutang
3. Sedia Dana Darurat
4. Jaga BPJS
5. Hidup sederhana
6. Cari Side Income
7. Manfaatkan Peluang
8. Sabar, Tabah
9. Berdoa Beribadah
20. Bercocok Tanam,
"" better to be A Warrior in a Garden than a Gardener in A War """
2022-10-21 13:03:30+00:00,@asumsico Lebih takut resesi drpd omicron.
2022-10-21 13:03:08+00:00,"Sebuah tontonan yang sangat edukatif terkait resesi 2023.
--
menghadirkan 3 petinggi entitas cosmic, badan intelejen somalia, ahli bahasa poneglyp, dan ahli tatanan dunia ghoib.
wesi yo wesiii, sat. wkwk 
@TretanMuslim https://t.co/RZ7wfjriFQ"
2022-10-21 13:02:18+00:00,@contentduckling INDO LG MO KENA RESESI INI JANGAN NGUTANG KEMANA2
2022-10-21 13:01:53+00:00,padahal 2020 kemaren juga resesi
2022-10-21 13:00:28+00:00,Resesi juga lagi
2022-10-21 13:00:26+00:00,"Elon Musk Sebut Resesi Bakal Berlangsung Hingga 2024, Bebani Permintaan Mobil Listrik https://t.co/f3LHrs0tRQ"
2022-10-21 12:59:51+00:00,@tanyarlfes 24jt. Untuk bertahan di tahun 2023 (yg katanya resesi) semoga cukup. Semangat nabung juga sender
2022-10-21 12:58:44+00:00,"Org pada sibuk mikirin resesi, padahal cukup ga usah pada boros"
2022-10-21 12:58:34+00:00,@fika3fani Resesi... Resesi...
2022-10-21 12:58:09+00:00,"tahu bulat nih bisnis yg hebat bgt. Dr duluuuu sampe sekarang tetep gopek. 
Tidak terdampak resesi dsb. Heran"
2022-10-21 12:49:31+00:00,"Selain itu, penolakan Washington terhadap perjanjian moneter baru dengan Uni Eropa, Inggris dan Jepang untuk melawan penguatan dolar dan kekakuan suku bunga telah menciptakan ""putaran umpan balik negatif"" untuk komoditas dan prasyarat untuk meluncur cepat ke pasar global. resesi."
2022-10-21 12:49:17+00:00,"@mardigu024 ... Maaf saya awam, Bossman... Kalau resesi tahun depan biasa diprediksi dari sekarang, bukankah sebaiknya disiapkan mitigasinya???,  atau hanya terima nasib dan nonton aja?... Apa upaya dari Pemerintah kita untuk mitigasi hal tersebut... Dan Pemerintahan diDunia juga"
2022-10-21 12:45:51+00:00,"@asumsico Kan uda ada yg bilang bulan depan uda PPKM lagi, gmn caranya undangan Covid datang, biar resesi 2023 jalan, 2024 ga jadi pemilu.... 😊"
2022-10-21 12:42:14+00:00,@PartaiSocmed Resesi emang perlu dikhawatirkan sih kecuali yg abis blg resesi ujug2 jualan kursus
